regions,Finess,typeEtab,ScoreAgrege,ClasseScoreAgrege,Chirurgie,RaisonSociale,CPA,Ambulatoire,Autodialyse exclusif,liso,liso_classe,bmr_classe,bmr,icalin2,icalin2_classe,icatb,icatb_classe,icsha2,icsha2_classe,sarm,sarm_classe,sarm_evolution,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_Raison Sociale,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_field_3,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_Num,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_TypeRue,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_NomRue,CodePostal,lat,long,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_field_13
Poitou-Charentes,160000485,02-CH INF 300 LP,77.79,B,Non,CTRE HOSPITALIER LABAJOUDERIE,0,0,0,0,NC,E,42,73,B,90,A,92.2,A,0,NC,NC,,,,,,,,,
Poitou-Charentes,160000493,02-CH INF 300 LP,71.2,B,Oui,CENTRE HOSPITALIER DE RUFFEC,0,0,0,65,D,B,84,77.5,B,62.5,B,67.1,B,0,NC,NC,,,,,,,,,
Poitou-Charentes,160000501,03-ETAB. PSY,67.8,B,Non,C. H. CAMILLE CLAUDEL - LA COURONNE,0,0,0,0,NC,B,72,69.5,A,67.5,B,63,B,0,NC,NC,,,,,,,,,
Poitou-Charentes,160000519,04-HOPITAL LOCAL,51.63,C,Non,HOPITAL LOCAL DE CHATEAUNEUF,0,0,0,0,NC,C,48,62.5,C,23.75,C,62.4,B,0,NC,NC,,,,,,,,,
Poitou-Charentes,160002036,09-HAD,70.27,B,Non,HOSP. A DOMICILE - H.A.D. (MUT. 16),0,0,0,0,NC,D,8,70.5,A,0,NC,131.3,A,0,NC,NC,HOSP. A DOMICILE - HAD (MUT. 16),,4,CHE,DE FREGENEUIL,16025 ANGOULEME CEDEX,0.13680299999998624,45.657074,
Poitou-Charentes,160006037,02-CH INF 300 LP,67.14,C,Non,C. H. HOPITAUX DU SUD CHARENTE,0,0,0,0,NC,C,70,64,D,72.5,B,65.8,B,0.49,C,-1,,,,,,,,,
Poitou-Charentes,160008231,03-ETAB. PSY,81.33,A,Non,MAIS. SANTE MENT. VILLA BLEUE - JARNAC,0,0,0,0,NC,B,70,74,A,81.25,A,133.1,A,0,NC,NC,KORIAN VILLA BLEUE - JARNAC,,,RTE,DES CHAMPAGNERES,16200 JARNAC,-0.1785052000000178,45.68847419999999,
Poitou-Charentes,160009080,07-SSR-SLD,81.85,A,Non,C.S.S.R. LES GLAMOTS - ROULLET ST E.,0,0,0,0,NC,B,84,69,B,85,A,113.3,A,0,NC,NC,C.S.S.R. LES GLAMOTS - ROULLET ST E.,CTRE DE SOINS DE SUITE ET DE READAPTATION LES GLAMOTS,,LD,LES GLAMOTS,16440 ROULLET ST ESTEPHE,,,
Poitou-Charentes,160012209,07-SSR-SLD,74.8,A,Non,MAISON BLANCHE (REPOS ET CONV.) JARNAC,0,0,0,0,NC,D,54,72.5,A,71.25,A,93,A,0,NC,NC,KORIAN LE MAS BLANC - JARNAC,,,RTE,DES CHAMPAGNERES,16200 JARNAC,-0.1785052000000178,45.68847419999999,
Poitou-Charentes,160013207,05-CL SUP 100 LP,85.17,A,Oui,CENTRE CLINICAL SA,0,0,0,90,A,C,76,88,A,86.25,A,80.1,A,0,NC,NC,CENTRE CLINICAL SA,,2,CHE,DE FREGENEUIL,16800 SOYAUX,,,
Poitou-Charentes,160014411,02-CH INF 300 LP,57.53,C,Oui,CENTRE HOSPITALIER DE COGNAC,0,0,0,30,E,B,76,55.5,E,67.5,B,62.5,B,0.8,D,0,,,,,,,,,
Poitou-Charentes,170000111,04-HOPITAL LOCAL,69.43,B,Non,C.H. ST HONORE - ST-MARTIN-DE-RE,0,0,0,0,NC,C,60,66.5,B,67.5,A,81.3,A,0,NC,NC,CH ST HONORE - ST-MARTIN-DE-RE,,53,R,DE L HOPITAL,17410 ST MARTIN DE RE,-1.3675028999999768,46.2013899,
Poitou-Charentes,170000988,10-HEMODIALYSE,73.27,B,Non,A.D.A. 17 - LA ROCHELLE,0,0,1,0,NC,E,28,70.5,B,0,NC,110.5,A,0,NC,NC,,,,,,,,,
Poitou-Charentes,170021661,09-HAD,35.49,D,Non,HOSP. A DOMICILE (MUT. F.) - ROCHEFORT,0,0,0,0,NC,C,20,8.5,E,0,NC,90,A,0,NC,NC,,,,,,,,,
Poitou-Charentes,170780043,07-SSR-SLD,65.31,B,Non,CRF CENTRE RICHELIEU - LA ROCHELLE,0,0,0,0,NC,D,54,59.5,C,76.25,A,70.3,B,0,NC,NC,CENTRE RICHELIEU - SSR SPECIALISES,RAISON SOCIALE : VU AVEC L'ET,37,R,PHILIPPE VINCENT,17028 LA ROCHELLE CEDEX 1,-1.1750382999999829,46.1539661,
Poitou-Charentes,170780050,02-CH INF 300 LP,72.03,B,Oui,CENTRE HOSPITALIER JONZAC,0,0,0,80,B,E,42,78,A,81.25,A,61.4,B,0.39,B,0,,,,,,,,,
Poitou-Charentes,170780068,07-SSR-SLD,57.56,C,Non,MAIS. REPOS CH. MORNAY - ST PIERRE ILE,0,0,0,0,NC,E,10,59,C,90,A,46.9,C,0,NC,NC,CLINIQUE KORIAN MORNAY - ST PIERRE ILE,,216,RTE,RIBEMONT MORNAY,17330 ST PIERRE DE L ISLE,-0.4369277000000693,46.02547870000001,
Poitou-Charentes,170780100,07-SSR-SLD,75.1,A,Non,CL. CONVAL KORIAN CHATEAU DE CLAVETTE,0,0,0,0,NC,D,46,84.5,A,68.75,B,79.9,B,0,NC,NC,CL. CONVAL KORIAN CHATEAU DE CLAVETTE,,,R,GRAND CHEMIN,17220 CLAVETTE,-1.0272539999999708,46.1389685,
Poitou-Charentes,170780118,07-SSR-SLD,53.01,C,Non,C.S.S. DU CHATEAU MARLONGES - CHAMBON,0,0,0,0,NC,C,62,31,E,78.75,A,61.1,B,0,NC,NC,,,,,,,,,
Poitou-Charentes,170780142,04-HOPITAL LOCAL,89.73,A,Non,HOPITAL LOCAL ST-PIERRE D'OLERON,0,0,0,0,NC,A,92,86,A,100,A,84.8,A,0,NC,NC,,,,,,,,,
Poitou-Charentes,170780159,02-CH SUP 300 LP,79.01,B,Oui,GROUPE HOSP. LA ROCHELLE-RE-AUNIS,0,0,0,87,A,E,30,80.5,B,95,A,78.9,B,0.4,B,1,,,,,,,,,
Poitou-Charentes,170780167,02-CH INF 300 LP,60.38,C,Oui,CENTRE HOSPITALIER ST-JEAN D'ANGELY,0,0,0,62,D,E,24,61,D,66.25,B,70.4,B,0.72,D,0,,,,,,,,,
Poitou-Charentes,170780175,02-CH SUP 300 LP,76.56,B,Oui,CTRE HOSP. DE SAINTONGE - SAINTES,0,0,0,75,C,D,76,71,C,77.5,B,86.8,A,0.85,D,1,,,,,,,,,
Poitou-Charentes,170780191,02-CH INF 300 LP,69.55,B,Non,CENTRE HOSPITALIER DE ROYAN,0,0,0,0,NC,B,76,60,D,86.25,A,66.2,B,0.7,C,0,,,,,,,,,
Poitou-Charentes,170780209,04-HOPITAL LOCAL,75.11,A,Non,HOP. LOCAL DUBOIS MEYNARDIE - MARENNES,0,0,0,0,NC,A,84,79.5,A,70,A,68,B,0,NC,NC,,,,,,,,,
Poitou-Charentes,170780225,02-CH SUP 300 LP,76.97,B,Oui,CENTRE HOSPITALIER ROCHEFORT,0,0,0,83,B,D,70,82.5,A,95,A,48.2,C,0.58,C,0,,,,,,,,,
Poitou-Charentes,170780266,02-CH INF 300 LP,76.02,B,Non,CENTRE HOSPITALIER BOSCAMNANT,0,0,0,0,NC,B,76,73.5,B,73.75,B,82.7,A,0,NC,NC,,,,,,,,,
Poitou-Charentes,170780290,03-ETAB. PSY,87.9,A,Non,VILLA DU PARC - SAUJON,0,0,0,0,NC,B,76,77.5,A,100,A,106.6,A,0,NC,NC,VILLA DU PARC - SAUJON,,18,R,DE SAINTONGE,17600 SAUJON,-0.9215616999999838,45.6753242,
Poitou-Charentes,170780563,05-CL SUP 100 LP,75.6,B,Oui,ETAB. DE SOINS PASTEUR - ROYAN,0,0,0,95,A,C,76,71,C,90,A,54.5,C,0.67,D,1,ETAB. DE SOINS PASTEUR - ROYAN,,222,AV,DE ROCHEFORT,17201 ROYAN CEDEX,-1.024851799999965,45.6529134,
Poitou-Charentes,170780613,05-CL SUP 100 LP,90.8,A,Oui,S.A.S. CLINIQUE DU MAIL,0,0,0,96,A,A,100,92.5,A,82.5,A,87.6,A,0,NC,NC,CLINIQUE DU MAIL - LA ROCHELLE,,96,ALL,DU MAIL,17087 LA ROCHELLE CEDEX 2,-1.169361600000002,46.1565457,
Poitou-Charentes,170780621,05-CL INF 100 LP,90.08,A,Oui,POLYCLINIQUE SAINT GEORGES,0,0,0,100,A,A,92,90,A,85,A,86.9,A,0,NC,NC,POLYCLINIQUE SAINT GEORGES,,3,BD,DE LATTRE TASSIGNY,17110 ST GEORGES DE DIDONNE,-1.0026401000000078,45.6026244,
Poitou-Charentes,170780647,05-CL INF 100 LP,83.07,A,Oui,CLINIQUE RICHELIEU - SAINTES,0,0,0,79,B,A,92,90,A,67.5,B,85.1,A,0,NC,NC,CLINIQUE RICHELIEU - SAINTES,,22,R,MONTLOUIS,17103 SAINTES CEDEX,,,
Poitou-Charentes,170780662,05-CL INF 100 LP,88.5,A,Oui,CTRE MED-CHIR DE L'ATLANTIQUE,0,0,0,88,A,A,100,92,A,95,A,70.5,B,0,NC,NC,CAPIO CLINIQUE DE L'ATLANTIQUE,,26,R,DU MOULIN DES JUSTICES,17138 PUILBOREAU,-1.1263472000000547,46.1735644,
Poitou-Charentes,170780803,07-SSR-SLD,38.91,D,Non,CENTRE HELIO-MARIN ST-TROJAN,0,0,0,0,NC,E,24,35,E,48.75,C,43.5,C,0,NC,NC,CENTRE DE READAPTATION D'OLERON,,19,BD,FELIX FAURE,17370 ST TROJAN LES BAINS,-1.1972581999999647,45.831543,
Poitou-Charentes,170781199,07-SSR-SLD,76,NA,Non,CENTRE ALCOOLOGIQUE ALPHA - ROYAN,1,0,0,0,NC,NC,0,76,A,0,NC,0,NC,0,NC,NC,CENTRE ALCOOLOGIQUE ALPHA - ROYAN,,21,AV,DE PARIS,17200 ROYAN,-1.0468323999999711,45.6264452,
Poitou-Charentes,170803431,07-SSR-SLD,77.34,A,Non,CARDIOCEAN - PUILBOREAU,0,0,0,0,NC,A,92,63,B,100,A,72.2,B,0,NC,NC,CARDIOCEAN - PUILBOREAU,"CENTRE DE READAPTATION CARDIO-VASCULAIRE """"CARDIOCEAN""""",,LD,LA TOURTILLIERE,17138 PUILBOREAU,,,
Poitou-Charentes,790000012,02-CH SUP 300 LP,76.94,B,Oui,CENTRE HOSPITAL. GEORGES RENON,0,0,0,71,D,D,76,79.5,B,82.5,B,71.8,B,0.61,C,1,,,,,,,,,
Poitou-Charentes,790000046,04-HOPITAL LOCAL,71.97,A,Non,HOPITAL LOCAL DE ST MAIXENT,0,0,0,0,NC,D,40,58.5,C,83.75,A,102.7,A,0.52,E,0,,,,,,,,,
Poitou-Charentes,790000061,04-HOPITAL LOCAL,70.42,B,Non,HOPITAL LOCAL DE MELLE,0,0,0,0,NC,D,40,61.5,C,86.25,A,85.7,A,0,NC,NC,,,,,,,,,
Poitou-Charentes,790000079,04-HOPITAL LOCAL,54.61,C,Non,HOPITAL LOCAL DE MAULEON,0,0,0,0,NC,E,0,54.5,D,72.5,A,64.8,B,0,NC,NC,,,,,,,,,
Poitou-Charentes,790000186,07-SSR-SLD,67.24,B,Non,M.R.C. PARSAY - BREUIL CHIZE,0,0,0,0,NC,C,62,60,C,72.5,A,77.3,B,0,NC,NC,MRC PARSAY - BREUIL/CHIZE,MAISON MEDICALE DE REPOS ET DE CONVALESCENCE CHATEAU PARSAY,,LD,CHATEAU DE PARSAY,79170 BRIEUIL SUR CHIZE,,,
Poitou-Charentes,790000269,11-MECSS-POUP.,40,NA,Non,M.E.C.S. LES TERRASSES (OBESES) NIORT,0,0,0,0,NC,NC,0,40,E,0,NC,0,NC,0,NC,NC,MECS LES TERRASSES (OBESES) NIORT,MAISON D ENFANTS POUR JEUNES  DIABETIQUES : LES TERRASSES,22,R,DU VIVIER,79008 NIORT CEDEX,-0.46132109999996374,46.3345342,
Poitou-Charentes,790000681,07-SSR-SLD,64.31,B,Non,C.R.F. LE GRAND FEU - NIORT,0,0,0,0,NC,E,32,43,E,100,A,82.3,A,0.37,D,0,MELIORIS LE GRAND FEU,,74,R,DE LA VERRERIE,79011 NIORT CEDEX,-0.4812667999999576,46.3435538,
Poitou-Charentes,790006654,02-CH SUP 300 LP,81.77,B,Oui,CTRE HOSPIT. NORD DEUX-SEVRES,0,0,0,82,B,C,80,73.5,C,92.5,A,86.2,A,0.45,C,1,,,,,,,,,
Poitou-Charentes,790008064,07-SSR-SLD,74.51,B,Non,M.R.C. LOGIS DES FRANCS - CHERVEUX,0,0,0,0,NC,C,60,73,A,86.25,A,72.8,B,0,NC,NC,MELIORIS LE LOGIS DES FRANCS,,17,R,DES FRANCS,79410 CHERVEUX,-0.37715189999994436,46.4206241,
Poitou-Charentes,790009948,05-CL SUP 100 LP,83.59,B,Oui,POLYCLINIQUE D'INKERMANN,0,0,0,100,A,D,62,79.5,B,100,A,72.8,B,0.48,C,1,POLYCLINIQUE D'INKERMANN,,84,RTE,D AIFFRES,79006 NIORT CEDEX,-0.4522726000000148,46.31532929999999,
Poitou-Charentes,790017289,09-HAD,56.23,B,Non,HOSP. A DOM. - H.A.D. 79 - PARTHENAY,0,0,0,0,NC,B,40,49.5,C,0,NC,75.8,B,0,NC,NC,HOSP. A DOMICILE - HAD 79 - PARTHENAY,,66,BD,EDGAR QUINET,79200 PARTHENAY,-0.2418403000000353,46.6508569,
Poitou-Charentes,860000348,10-HEMODIALYSE,84.69,A,Non,AURA POITOU-CHARENTES - POITIERS,0,0,1,0,NC,C,54,90,A,0,NC,90.3,A,0,NC,NC,,,,,,,,,
Poitou-Charentes,860008929,09-HAD,78,A,Non,H.A.D. DE POITIERS,0,0,0,0,NC,C,36,77.5,A,0,NC,99.2,A,0,NC,NC,H.A.D. DE POITIERS,,3,R,DE LA PROVIDENCE,86000 POITIERS,0.36919060000002446,46.5633156,
Poitou-Charentes,860009208,07-SSR-SLD,77.7,A,Non,C.R.F. DU MOULIN VERT - NIEUL L'ESPOIR,0,0,0,0,NC,C,64,67.5,B,90,A,90.2,A,0,NC,NC,C.R.F. DU MOULIN VERT - NIEUL L'ESPOIR,,27,RTE,DE MARCAZIERE,86340 NIEUIL L ESPOIR,0.4625232999999298,46.4907695,
Poitou-Charentes,860010321,05-CL SUP 100 LP,91.28,A,Oui,POLYCLINIQUE DE POITIERS,0,0,0,95,A,A,100,89.5,A,95,A,83.5,A,0.22,B,0,POLYCLINIQUE DE POITIERS,,1,R,DE LA PROVIDENCE,86000 POITIERS,0.36701349999998456,46.564177,
Poitou-Charentes,860011410,07-SSR-SLD,19.79,E,Non,C.R.F. VISION-AUDITION - ST BENOIT,0,0,0,0,NC,E,0,8.5,E,0,E,69.4,B,0,D,D,CRF VISION-AUDITION - ST BENOIT,,12,R,DU PRE MEDARD,86280 ST BENOIT,0.3667818999999781,46.56142140000001,
Poitou-Charentes,860780048,03-ETAB. PSY,69,B,Non,C.H. HENRI LABORIT,0,0,0,0,NC,C,60,71,A,67.5,B,71.6,B,0,NC,NC,,,,,,,,,
Poitou-Charentes,860780063,02-CH SUP 300 LP,81.9,B,Oui,CENTRE HOSPITAL. CAMILLE GUERIN,0,0,0,79,B,C,84,79,B,70,B,132.1,A,0.44,C,-1,,,,,,,,,
Poitou-Charentes,860780071,02-CH INF 300 LP,78.43,B,Non,CENTRE HOSPITALIER RENAUDOT,0,0,0,0,NC,A,92,65.5,C,72.5,B,101.8,A,0.85,D,0,,,,,,,,,
Poitou-Charentes,860780089,04-HOPITAL LOCAL,59.13,B,Non,HOPITAL LOCAL DE LUSIGNAN,0,0,0,0,NC,E,30,64.5,B,61.25,A,62.5,B,0,NC,NC,,,,,,,,,
Poitou-Charentes,860780097,02-CH INF 300 LP,81.87,A,Oui,CENTRE HOSPITALIER DE MONTMORILLON,0,0,0,70,C,B,80,75.5,B,85,A,99.7,A,0.41,C,1,,,,,,,,,
Poitou-Charentes,860780311,05-CL SUP 100 LP,85.88,A,Oui,CLINIQUE DE CHATELLERAULT,0,0,0,95,A,B,92,93,A,85,A,64.4,B,0,NC,NC,CLINIQUE DE CHATELLERAULT,,17,R,DE VERDUN,86100 CHATELLERAULT,0.5389149000000089,46.8194095,
Poitou-Charentes,860780436,07-SSR-SLD,81.59,A,Non,LA COLLINE ENSOLEILLEE (CURE ET CONV.),0,0,0,0,NC,B,70,74.5,A,98.75,A,82.7,A,0,NC,NC,LA COLLINE ENSOLEILLEE (CURE ET CONV.),,7,R,DOCTEUR BENJAMIN BORD,86270 LA ROCHE POSAY,0.8037580000000162,46.7739854,
Poitou-Charentes,860780568,05-CL INF 100 LP,81.21,B,Oui,CLINIQUE DU FIEF DE GRIMOIRE,0,0,0,95,A,A,94,81.5,A,73.75,B,71.4,B,0,NC,NC,CLINIQUE DU FIEF DE GRIMOIRE,,38,R,DU FIEF DE GRIMOIRE,86000 POITIERS,0.33897619999993367,46.5699986,
Poitou-Charentes,860780980,01-CHR-CHU,93.89,A,Oui,C.H.U. LA MILETRIE,0,0,0,100,A,B,92,87,A,100,A,96.2,A,0.19,A,1,,,,,,,,,
Poitou-Charentes,860790419,07-SSR-SLD,81.22,A,Non,CLINIQUE ST CHARLES - MAIS. DE CONVAL.,0,0,0,0,NC,A,100,85.5,A,90,A,55.4,C,0,NC,NC,CLINIQUE ST CHARLES - MAIS. DE CONVAL.,,3,R,DE LA PROVIDENCE,86000 POITIERS,0.36919060000002446,46.5633156,
Poitou-Charentes,860791268,07-SSR-SLD,73.79,B,Non,M.R.C. KORIAN OREGON - CIVRAY,0,0,0,0,NC,A,100,69.5,B,70,B,71.7,B,0,NC,NC,MRC KORIAN OREGON - CIVRAY,,,VAL,DES BAS CHAMPS,86400 CIVRAY,0.2952579999999898,46.148901,
Poitou-Charentes,860793405,07-SSR-SLD,71.5,NA,Non,ETS CONVALESC. P ALCOOLIQUES - PAYROUX,1,0,0,0,NC,NC,0,71.5,A,0,NC,0,NC,0,NC,NC,ETS CONVALESC. P ALCOOLIQUES - PAYROUX,,,LD,LA GANDILLONERIE,86350 PAYROUX,0.48584299999993164,46.215621,
Provence-Alpes-Cote d'Azur,40780124,04-HOPITAL LOCAL,56.03,C,Non,HOPITAL LOCAL DIEUDONNE COLLOMP BANON,0,0,0,0,NC,B,70,66.5,B,56.25,B,30.4,D,0,NC,NC,,,,,,,,,
Provence-Alpes-Cote d'Azur,40780132,04-HOPITAL LOCAL,54.24,C,Non,HOPITAL LOCAL GROUES DE BARCELONNETTE,0,0,0,0,NC,D,38,44.5,E,33.75,C,129.5,A,0,NC,NC,,,,,,,,,
Provence-Alpes-Cote d'Azur,40780140,04-HOPITAL LOCAL,70.23,B,Non,HOPITAL LOCAL DE CASTELLANE,0,0,0,0,NC,C,48,50.5,D,86.25,A,129.6,A,0,NC,NC,,,,,,,,,
Provence-Alpes-Cote d'Azur,40780173,04-HOPITAL LOCAL,76.8,A,Non,HOPITAL LOCAL GLANDEVES D'ENTREVAUX,0,0,0,0,NC,B,70,61.5,C,83.75,A,100.4,A,0,NC,NC,,,,,,,,,
Provence-Alpes-Cote d'Azur,40780181,04-HOPITAL LOCAL,69.12,B,Non,HOPITAL LOCAL ST MICHEL DE FORCALQUIER,0,0,0,0,NC,C,52,76.5,A,60,B,74.1,B,0,NC,NC,,,,,,,,,
Provence-Alpes-Cote d'Azur,40780199,04-HOPITAL LOCAL,72.17,A,Non,HOPITAL LOCAL SAINTE ANNE DE JAUSIERS,0,0,0,0,NC,C,54,68.5,B,60,B,173.3,A,0,NC,NC,,,,,,,,,
Provence-Alpes-Cote d'Azur,40780207,04-HOPITAL LOCAL,81.76,A,Non,HOPITAL LOCAL LES MEES,0,0,0,0,NC,A,86,79,A,96.25,A,69.9,B,0,NC,NC,,,,,,,,,
Provence-Alpes-Cote d'Azur,40780215,02-CH INF 300 LP,68.5,B,Oui,CENTRE HOSPITALIER DE MANOSQUE,0,0,0,67,D,D,60,51.5,E,95,A,77.1,B,0.42,C,0,,,,,,,,,
Provence-Alpes-Cote d'Azur,40780231,04-HOPITAL LOCAL,75.6,A,Non,HOPITAL LOCAL LUMIERE DE RIEZ,0,0,0,0,NC,A,78,68,B,81.25,A,82,A,0,NC,NC,,,,,,,,,
Provence-Alpes-Cote d'Azur,40780249,04-HOPITAL LOCAL,81.38,A,Non,HOPITAL LOCAL ST JACQUES SEYNE LES ALP,0,0,0,0,NC,A,94,85,A,50,B,437,A,0,NC,NC,,,,,,,,,
Provence-Alpes-Cote d'Azur,40780389,07-SSR-SLD,71.79,B,Non,CLINIQUE MEDICALE JEAN GIONO,0,0,0,0,NC,C,66,76,A,80,A,59.2,C,0,NC,NC,CLINIQUE MEDICALE JEAN GIONO,CLINIQUE MEDICALE JEAN GIONO,81,BD,CHARLES DE GAULLE,04100 MANOSQUE,5.786420399999997,43.8296783,
Provence-Alpes-Cote d'Azur,40780405,07-SSR-SLD,65.33,B,Non,CENTRE DES CARMES,0,0,0,0,NC,C,58,54.5,D,100,A,53.3,C,0.08,B,-1,CENTRE DES CARMES,CENTRE DES CARMES,689,R,MARIUS AUTRIC,04510 AIGLUN,6.149175199999945,44.059006,
Provence-Alpes-Cote d'Azur,40780470,05-CL INF 100 LP,80.63,B,Oui,CLINIQUE TOUTES AURES,0,0,0,83,B,C,76,74.5,B,72.5,B,114,A,0,NC,NC,CLINIQUE TOUTES AURES,CLINIQUE DE TOUTES AURES,,AV,DES SAVELS,04100 MANOSQUE,5.778754299999946,43.8181186,
Provence-Alpes-Cote d'Azur,40780488,07-SSR-SLD,76.41,A,Non,CRF DE HAUTE PROVENCE L'EAU VIVE,0,0,0,0,NC,D,48,69.5,B,87.5,A,91.9,A,0,NC,NC,CRF DE HAUTE PROVENCE L'EAU VIVE,CTRE REEDUC ET DE READ FONCTIONNELLE DE HTE PROV L'EAU VIVE,,,LE VILLAGE,04250 TURRIERS,6.166492000000062,44.39715,
Provence-Alpes-Cote d'Azur,40780520,07-SSR-SLD,56.85,C,Non,CENTRE MEDICA FRANCE LE VERDON,0,0,0,0,NC,D,54,61.5,C,26.25,C,80.8,A,0,NC,NC,KORIAN LE VERDON,KORIAN LE VERDON,,RTE,DE RIEZ,04800 GREOUX LES BAINS,5.90809790000003,43.7575588,
Provence-Alpes-Cote d'Azur,40782021,07-SSR-SLD,84.74,A,Non,CENTRE MEDICAL LE COUSSON,0,0,0,0,NC,A,100,66,B,95,A,99.4,A,0,NC,NC,CENTRE MEDICAL LE COUSSON,CENTRE MEDICAL LE COUSSON,,RTE,DE NICE,04000 DIGNE LES BAINS,6.206976599999962,44.06053929999999,
Provence-Alpes-Cote d'Azur,40784860,10-HEMODIALYSE,82.81,A,Non,HEMODIALYSE DES ALPES TOUTES AURES,0,0,0,0,NC,D,52,81.5,A,0,NC,104.1,A,0,NC,NC,HEMODIALYSE DES ALPES TOUTES AURES,CENTRE D'HEMODIALYSE DES ALPES CLINIQUE TOUTES AURES,,CHE,AUGUSTE GIRARD,04100 MANOSQUE,5.8095670000000155,43.8272302,
Provence-Alpes-Cote d'Azur,40788879,02-CH SUP 300 LP,76.1,B,Oui,CENTRE HOSPITALIER DE DIGNE LES BAINS,0,0,0,84,B,A,100,72,C,95,A,46.5,C,0.36,B,0,,,,,,,,,
Provence-Alpes-Cote d'Azur,50000041,07-SSR-SLD,75.96,A,Non,CTRE MEDICAL RHONE AZUR SITE BRIANCON,0,0,0,0,NC,B,72,66,B,100,A,71.3,B,0.34,C,0,CENTRE MEDICAL RHONE AZUR BRIANCON,CENTRE MEDICAL RHONE AZUR BRIANCON,70,RTE,DE GRENOBLE,05105 BRIANCON CEDEX,6.628021799999942,44.9130952,
Provence-Alpes-Cote d'Azur,50000058,07-SSR-SLD,72.42,B,Non,CENTRE MEDICAL RIO VERT,0,0,0,0,NC,D,44,65,B,95,A,77.3,B,0,NC,NC,CENTRE MEDICAL RIO VERT,CENTRE MEDICAL RIO VERT,273,R,DES VERGERS,05110 LA SAULCE,6.000736999999958,44.4236335,
Provence-Alpes-Cote d'Azur,50000066,07-SSR-SLD,84.76,A,Non,CENTRE MEDICAL LA SOURCE,0,0,0,0,NC,A,100,99.5,A,100,A,36,D,0,NC,NC,CENTRE MEDICAL LA SOURCE,CENTRE MEDICAL LA SOURCE,,,,05260 ST LEGER LES MELEZES,6.19996900000001,44.644475,
Provence-Alpes-Cote d'Azur,50000090,05-CL SUP 100 LP,67.98,C,Oui,POLYCLINIQUE DES ALPES DU SUD,0,0,0,32,E,D,58,67.5,D,68.75,B,112.7,A,0,NC,NC,POLYCLINIQUE DES ALPES DU SUD GAP,POLYCLINIQUE DES ALPES DU SUD GAP,3,R,DR ANTONIN CORONAT,05000 GAP,6.0704686000000265,44.5686977,
Provence-Alpes-Cote d'Azur,50000108,04-HOPITAL LOCAL,68.16,B,Non,HOPITAL LOCAL D'AIGUILLES,0,0,0,0,NC,D,46,57.5,C,66.25,A,206.2,A,0,NC,NC,,,,,,,,,
Provence-Alpes-Cote d'Azur,50000116,02-CH INF 300 LP,70.69,B,Oui,CH DES ESCARTONS DE BRIANCON,0,0,0,67,D,C,64,66.5,C,90,A,64.8,B,0.7,C,0,,,,,,,,,
Provence-Alpes-Cote d'Azur,50000124,02-CH INF 300 LP,70.56,B,Non,CENTRE HOSPITALIER D'EMBRUN,0,0,0,0,NC,B,84,64,D,62.5,B,83.2,A,0,NC,NC,,,,,,,,,
Provence-Alpes-Cote d'Azur,50000140,04-HOPITAL LOCAL,41.55,C,Non,HOPITAL LOCAL DE LARAGNE MONTEGLIN,0,0,0,0,NC,B,68,48.5,E,1.25,D,56.2,C,0,NC,NC,,,,,,,,,
Provence-Alpes-Cote d'Azur,50000249,07-SSR-SLD,32.3,D,Non,MECS DORMILLOUSE,0,0,0,0,NC,E,0,45.5,D,36.25,C,21.8,D,0,NC,NC,,,,,,,,,
Provence-Alpes-Cote d'Azur,50000264,03-ETAB. PSY,46.87,C,Non,CHS DE LARAGNE,0,0,0,0,NC,C,56,52.5,C,33.75,C,45.5,C,0,NC,NC,,,,,,,,,
Provence-Alpes-Cote d'Azur,50000298,11-MECSS-POUP.,80.5,NA,Non,MECS LA GUISANE,0,0,0,0,NC,NC,0,80.5,A,0,NC,0,NC,0,NC,NC,LA GUISANE,LA GUISANE,,R,CROIX DE BRETAGNE,05100 VILLAR ST PANCRACE,6.63917600000002,44.879061,
Provence-Alpes-Cote d'Azur,50000306,11-MECSS-POUP.,80.5,NA,Non,MECS LES HIRONDELLES,0,0,0,0,NC,NC,0,80.5,A,0,NC,0,NC,0,NC,NC,LES HIRONDELLES,LES HIRONDELLES,17,R,DE LA MAISONNETTE,05100 VILLAR ST PANCRACE,6.622340200000053,44.8760616,
Provence-Alpes-Cote d'Azur,50000371,11-MECSS-POUP.,79.5,NA,Non,MECS LES JEUNES POUSSES,0,0,0,0,NC,NC,0,79.5,A,0,NC,0,NC,0,NC,NC,LES JEUNES POUSSES,LES JEUNES POUSSES,34,AV,DE LA REPUBLIQUE,05102 BRIANCON CEDEX,6.6389030000000275,44.898078,
